time,in,out
1.742073340043481730e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742173353732184623e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742273367420887225e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742373381109590118e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742473394798293011e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742573408486995613e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742673422175698506e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742773435864401399e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742873449553104001e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.742973463241806894e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743073476930509787e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743173490619212389e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743273504307915282e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743373517996618175e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743473531685320777e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743573545374023670e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743673559062726563e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743773572751429165e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743873586440132058e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.743973600128834951e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744073613817537553e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744173627506240446e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744273641194943339e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744373654883645941e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744473668572348834e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744573682261051727e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744673695949754328e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744773709638457221e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744873723327160114e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.744973737015862716e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745073750704565609e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745173764393268502e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745273778081971104e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745373791770673997e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745473805459376890e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745573819148079492e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745673832836782385e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745773846525485278e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745873860214187880e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.745973873902890773e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746073887591593666e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746173901280296268e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746273914968999161e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746373928657702054e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746473942346404656e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746573956035107549e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746673969723810151e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746773983412513044e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746873997101215937e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.746974010789918539e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747074024478621432e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747174038167324325e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747274051856026927e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747374065544729820e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747474079233432712e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747574092922135314e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747674106610838207e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747774120299541100e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747874133988243702e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.747974147676946595e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748074161365649488e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748174175054352090e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748274188743054983e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748374202431757876e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748474216120460478e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748574229809163371e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748674243497866264e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748774257186568866e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748874270875271759e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.748974284563974652e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749074298252677254e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749174311941380147e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.749274325630083040e+05,2.999999999999999889e-02,0.000000000000000000e+00
