time,in,out
1.119955044008124605e+04,1.234867975626184611e-02,1.000000000000000000e+03
1.120955721056195034e+04,-1.232473687450031177e-02,1.000000000000000000e+03
1.121956398104265463e+04,-1.573459715639646123e-02,1.000000000000000000e+03
1.122957075152335892e+04,1.000000000000000021e-02,1.000000000000000000e+03
1.123957752200406321e+04,9.474979996306170937e-03,1.000000000000000000e+03
1.124958429248476750e+04,3.779159229386347407e-04,1.000000000000000000e+03
1.125959106296546997e+04,-9.591062965469973958e-03,1.000000000000000000e+03
1.126959783344617426e+04,-2.745060626577138646e-02,1.000000000000000000e+03
1.127960460392687855e+04,1.693420323751938100e-02,1.000000000000000000e+03
1.128961137440758284e+04,1.477725118483431445e-02,1.000000000000000000e+03
1.129961814488828713e+04,3.077675878623763878e-02,1.000000000000000000e+03
1.130962491536899142e+04,5.204530067089349621e-02,1.000000000000000000e+03
1.131963168584969571e+04,5.999999999999999778e-02,1.000000000000000000e+03
1.132963845633040000e+04,3.949652243490907322e-02,1.000000000000000000e+03
1.133964522681110429e+04,1.070954637779141135e-02,1.000000000000000000e+03
1.134965199729180677e+04,8.458176894194117598e-03,1.000000000000000000e+03
1.135965876777251106e+04,1.002154243860621345e-02,1.000000000000000000e+03
1.136966553825321535e+04,-4.668923493569309725e-03,1.000000000000000000e+03
1.137967230873391964e+04,1.267230873391963532e-02,1.000000000000000000e+03
1.138967907921462393e+04,8.837169939066977578e-03,1.000000000000000000e+03
1.139968584969532822e+04,-3.137169939065643370e-02,1.000000000000000000e+03
1.140969262017603251e+04,-5.062965470548409785e-02,1.000000000000000000e+03
1.141969939065673680e+04,-5.972671877885163405e-02,1.000000000000000000e+03
1.142970616113744109e+04,2.735545023696976663e-02,1.000000000000000000e+03
1.143971293161814538e+04,1.234012433064477290e-02,1.000000000000000000e+03
1.144971970209884967e+04,2.072998091954849492e-03,1.000000000000000000e+03
1.145972647257955396e+04,0.000000000000000000e+00,1.000000000000000000e+03
1.146973324306025825e+04,7.733243060258246197e-03,1.000000000000000000e+03
1.147974001354096254e+04,-1.580004513654179044e-02,1.000000000000000000e+03
1.148974678402166501e+04,-1.275964793500497518e-02,1.000000000000000000e+03
1.149975355450236930e+04,-5.230504093062997815e-03,1.000000000000000000e+03
1.150976032498307359e+04,-1.476032498307358783e-02,1.000000000000000000e+03
1.151976709546377788e+04,-2.665107404444082284e-03,1.000000000000000000e+03
1.152977386594448217e+04,1.656921277774348403e-02,1.000000000000000000e+03
1.153978063642518646e+04,7.219363574813541726e-03,1.000000000000000000e+03
1.154978740690589075e+04,5.574813811781495834e-03,1.000000000000000000e+03
1.155979417738659504e+04,3.164240577747932937e-02,1.000000000000000000e+03
1.156980094786729751e+04,7.000000000000000666e-02,1.000000000000000000e+03
1.157980771834800180e+04,6.919228165199819980e-02,1.000000000000000000e+03
1.158981448882870609e+04,6.074044438973280613e-02,1.000000000000000000e+03
1.159982125930941038e+04,6.983750846310035620e-02,1.000000000000000000e+03
1.160982802979011467e+04,6.106542746353212092e-02,1.000000000000000000e+03
1.161983480027081896e+04,1.984181695082291169e-02,1.000000000000000000e+03
1.162984157075152325e+04,4.920785375761624336e-02,1.000000000000000000e+03
1.163984834123222754e+04,4.430331753554492269e-02,1.000000000000000000e+03
1.164985511171293183e+04,4.654592642744319331e-02,1.000000000000000000e+03
1.165986188219363612e+04,8.966824644547156942e-03,1.000000000000000000e+03
1.166986865267434041e+04,-1.413134732565959027e-02,1.000000000000000000e+03
1.167987542315504470e+04,-4.658706222686635930e-03,1.000000000000000000e+03
1.168988219363574899e+04,4.438357850680900267e-03,1.000000000000000000e+03
1.169988896411645328e+04,1.707084384809687272e-02,1.000000000000000000e+03
1.170989573459715757e+04,3.868720379147271016e-02,1.000000000000000000e+03
1.171990250507786004e+04,3.968246445497970731e-02,1.000000000000000000e+03
1.172990927555856433e+04,6.970774091625267163e-03,1.000000000000000000e+03
1.173991604603926862e+04,6.091604603926861761e-02,1.000000000000000000e+03
1.174992281651997291e+04,6.446310088016253548e-02,1.000000000000000000e+03
1.175992958700067720e+04,1.084507909152472929e-02,1.000000000000000000e+03
1.176993635748138149e+04,1.994214316489226549e-02,1.000000000000000000e+03
1.177994312796208578e+04,-7.117621714779403391e-03,1.000000000000000000e+03
1.178994989844279007e+04,1.440881393488201330e-02,1.000000000000000000e+03
1.179995666892349254e+04,2.795666892349254334e-02,1.000000000000000000e+03
1.180996343940419683e+04,6.109681787409497467e-03,1.000000000000000000e+03
1.181997020988490112e+04,1.328368314150187371e-02,1.000000000000000000e+03
1.182997698036560541e+04,2.000000000000000042e-02,1.000000000000000000e+03
1.183998375084630970e+04,2.598375084630970278e-02,1.000000000000000000e+03
1.184999052132701399e+04,4.633778543731088828e-02,1.000000000000000000e+03
1.185999729180771828e+04,6.454299255247117340e-02,1.000000000000000000e+03
1.187000406228842257e+04,5.798781313473228005e-02,1.000000000000000000e+03
1.188001083276912686e+04,1.083030713362280809e-02,1.000000000000000000e+03
1.189001760324983115e+04,-3.396479350033769495e-02,1.000000000000000000e+03
1.190002437373053544e+04,-1.495937711577425937e-02,1.000000000000000000e+03
1.191003114421123973e+04,-4.124576844958937477e-03,1.000000000000000000e+03
1.192003791469194402e+04,-4.000000000000000083e-02,1.000000000000000000e+03
1.193004468517264831e+04,-3.715085862005005485e-02,1.000000000000000000e+03
1.194005145565335079e+04,-9.953222133317467593e-03,1.000000000000000000e+03
1.195005822613405508e+04,-8.561580599499313965e-04,1.000000000000000000e+03
1.196006499661475937e+04,0.000000000000000000e+00,1.000000000000000000e+03
1.197007176709546366e+04,0.000000000000000000e+00,1.000000000000000000e+03
1.198007853757616795e+04,0.000000000000000000e+00,1.000000000000000000e+03
1.199008530805687224e+04,-7.350280051702033114e-03,1.000000000000000000e+03
1.200009207853757653e+04,2.223672062534785138e-02,1.000000000000000000e+03
1.201009884901828082e+04,2.780230196343836530e-02,1.000000000000000000e+03
1.202010561949898511e+04,2.000000000000000042e-02,1.000000000000000000e+03
1.203011238997968758e+04,1.535237274573856593e-02,1.000000000000000000e+03
1.204011916046039187e+04,5.880839539608132167e-03,1.000000000000000000e+03
1.205012593094109616e+04,-7.501692620174832404e-03,1.000000000000000000e+03
1.206013270142180045e+04,-3.879620853080269216e-02,1.000000000000000000e+03
1.207013947190250474e+04,-6.858373853634640305e-02,1.000000000000000000e+03
1.208014624238320903e+04,-3.609774112143813302e-02,1.000000000000000000e+03
1.209015301286391332e+04,-2.345903859173995368e-02,1.000000000000000000e+03
1.210015978334461761e+04,-5.000000000000000278e-02,1.000000000000000000e+03
1.211016655382532190e+04,-4.902787181223175472e-02,1.000000000000000000e+03
1.212017332430602619e+04,-4.068889641164484539e-02,1.000000000000000000e+03
1.213018009478673048e+04,-2.163981042653904258e-02,1.000000000000000000e+03
1.214018686526743477e+04,1.340678279067188464e-02,1.000000000000000000e+03
1.215019363574813906e+04,-4.580907244417176116e-03,1.000000000000000000e+03
1.216020040622884335e+04,-1.745491475349395319e-02,1.000000000000000000e+03
1.217020717670954582e+04,-2.655197882685983446e-02,1.000000000000000000e+03
1.218021394719025011e+04,-1.757210561949978239e-02,1.000000000000000000e+03
1.219022071767095440e+04,-3.779282329045599922e-03,1.000000000000000000e+03
1.220022748815165869e+04,1.556872037914672560e-02,1.000000000000000000e+03
1.221023425863236298e+04,8.828706838185096384e-03,1.000000000000000000e+03
1.222024102911306727e+04,-2.385548101187933562e-02,1.000000000000000000e+03
1.223024779959377156e+04,-2.675220040622844006e-02,1.000000000000000000e+03
1.224025457007447585e+04,-2.591740013541063772e-02,1.000000000000000000e+03
1.225026134055518014e+04,-2.766541515356286951e-02,1.000000000000000000e+03
1.226026811103588261e+04,1.873188896411738871e-02,1.000000000000000000e+03
1.227027488151658690e+04,1.127488151658690221e-02,1.000000000000000000e+03
1.228028165199729119e+04,1.786391333784801555e-02,1.000000000000000000e+03
1.229028842247799548e+04,1.185962536674196877e-03,1.000000000000000000e+03
1.230029519295869977e+04,-5.577115775219863153e-02,1.000000000000000000e+03
1.231030196343940406e+04,-3.463100880162528483e-02,1.000000000000000000e+03
1.232030873392010835e+04,-5.073798239674940508e-03,1.000000000000000000e+03
1.233031550440081264e+04,1.511909891056844105e-02,1.000000000000000000e+03
1.234032227488151693e+04,-1.328306764325878561e-02,1.000000000000000000e+03
1.235032904536222122e+04,-4.683818551115107726e-03,1.000000000000000000e+03
1.236033581584292551e+04,1.000000000000000021e-02,1.000000000000000000e+03
1.237034258632362980e+04,2.585646580907451086e-02,1.000000000000000000e+03
1.238034935680433409e+04,2.260257278266362968e-02,1.000000000000000000e+03
1.239035612728503838e+04,-1.306838185511514927e-02,1.000000000000000000e+03
1.240036289776574085e+04,-1.413491721548780153e-02,1.000000000000000000e+03
1.241036966824644514e+04,1.612666953899117087e-02,1.000000000000000000e+03
1.242037643872714943e+04,3.216039884286311934e-02,1.000000000000000000e+03
1.243038320920785372e+04,3.308395396073138262e-02,1.000000000000000000e+03
1.244038997968855801e+04,-4.440081245767941824e-03,1.000000000000000000e+03
1.245039675016926230e+04,2.883604152561474593e-02,1.000000000000000000e+03
1.246040352064996659e+04,2.049706612502783659e-02,1.000000000000000000e+03
1.247041029113067088e+04,-8.230873392012654638e-03,1.000000000000000000e+03
1.248041706161137336e+04,8.834123222746710982e-03,1.000000000000000000e+03
1.249042383209207765e+04,-2.426848033482779943e-02,1.000000000000000000e+03
1.250043060257278194e+04,-5.299255247122346135e-02,1.000000000000000000e+03
1.251043737305348623e+04,-3.971625530867392562e-02,1.000000000000000000e+03
1.252044414353419052e+04,-2.355585646580948475e-02,1.000000000000000000e+03
1.253045091401489481e+04,-3.290182802978960930e-02,1.000000000000000000e+03
1.254045768449559910e+04,-2.385578876100226051e-02,1.000000000000000000e+03
1.255046445497630339e+04,-5.535545023696613470e-03,1.000000000000000000e+03
1.256047122545700768e+04,-8.942450914015354080e-03,1.000000000000000000e+03
1.257047799593771197e+04,-3.221271619375991324e-02,1.000000000000000000e+03
1.258048476641841626e+04,-3.099218317227496466e-02,1.000000000000000000e+03
1.259049153689912055e+04,9.398658213798302685e-04,1.000000000000000000e+03
1.260049830737982484e+04,-1.951184834122613940e-02,1.000000000000000000e+03
1.261050507786052913e+04,3.698984427894174559e-02,1.000000000000000000e+03
1.262051184834123342e+04,2.251974723538902740e-02,1.000000000000000000e+03
1.263051861882193589e+04,3.919769803655981377e-02,1.000000000000000000e+03
1.264052538930264018e+04,7.810155721056072364e-02,1.000000000000000000e+03
1.265053215978334447e+04,2.280704129993318952e-02,1.000000000000000000e+03
1.266053893026404876e+04,-6.015264356496612813e-03,1.000000000000000000e+03
1.267054570074475305e+04,-2.231181141133592276e-03,1.000000000000000000e+03
1.268055247122545734e+04,-1.510494245091467853e-02,1.000000000000000000e+03
1.269055924170616163e+04,-3.374407582938478145e-02,1.000000000000000000e+03
1.270056601218686592e+04,-7.169939065670406786e-03,1.000000000000000000e+03
1.271057278266756839e+04,-9.546377792806499257e-04,1.000000000000000000e+03
1.272057955314827268e+04,3.738659444818040120e-03,1.000000000000000000e+03
1.273058632362897697e+04,6.241029113069089182e-03,1.000000000000000000e+03
